N-grams analysis for "One hundred years of solitude" by Gabriel Garcia Marquez

2-GRAMs
--------
YEARS LATER: 2
placed in: 5
the center: 17
center of: 16
the table: 36
but just: 2
the child: 30
it began: 2
an unmistakable: 2
the edge: 8
and it: 38
told her: 27
the episode: 2
interpreted it: 5
a natural: 8
the way: 21
way he: 8
he always: 9
alien to: 2
the existence: 8
existence of: 8
his sons: 6
partly because: 4
because he: 42
he considered: 4
a period: 2
period of: 6
and partly: 3
was always: 7
But since: 2
the afternoon: 39
he called: 3
in to: 7
to help: 8
help him: 4
laboratory he: 2
gave them: 9
them his: 4
his best: 4
In the: 63
room where: 16
the walls: 25
were gradually: 2
taught them: 5
to read: 16
read and: 8
and write: 4
and do: 2
them about: 4
where his: 10
the limits: 7
limits of: 7
that way: 25
the boys: 5
ended up: 21
that in: 32
the southern: 2
extremes of: 5
were men: 2
and peaceful: 2
peaceful that: 2
that their: 6
to sit: 7
sit and: 3
and think: 2
to cross: 3
cross the: 2
on foot: 2
way to: 25
printed on: 3
the memories: 3
memories of: 4
boys in: 3
many years: 23
later a: 4
a second: 13
second before: 2
the regular: 4
regular army: 5
officer gave: 2
gave the: 11
squad the: 2
the command: 7
command to: 5
to fire: 2
Buendía saw: 3
afternoon on: 6
on which: 15
which his: 5
lesson in: 2
and stood: 2
fascinated with: 2
hand in: 5
the air: 27
air and: 6
listening to: 8
the distant: 5
gypsies who: 2
coming to: 4
announcing the: 3
and most: 7
the sages: 2
sages of: 2
They were: 35
young men: 2
men and: 11
and women: 3
women who: 12
who knew: 4
knew only: 2
own language: 2
skins and: 2
hands whose: 2
dances and: 2
and music: 4
a panic: 3
panic of: 3
all colors: 2
who laid: 2
a hundred: 8
eggs to: 2
the sound: 15
sound of: 18
who read: 2
machine that: 4
that could: 9
could be: 27
be used: 4
to sew: 6
buttons and: 3
fevers and: 2
the apparatus: 2
make a: 12
a person: 17
bad memories: 3
memories and: 4
lose time: 2
a thousand: 7
must have: 20
wanted to: 25
to invent: 2
invent a: 2
a memory: 4
memory machine: 2
could remember: 3
them all.: 3
an instant: 8
the village.: 7
The inhabitants: 2
inhabitants of: 12
Macondo found: 2
found themselves: 3
confused by: 3
a child: 15
them in: 27
the tumult: 9
with gold: 4
teeth and: 3
and jugglers: 2
with six: 4
suffocated by: 3
breath of: 11
of manure: 2
manure and: 2
the crowd: 16
Buendía went: 4
about everywhere: 2
a madman: 2
for Melquíades: 2
reveal to: 2
the infinite: 6
secrets of: 3
that fabulous: 2
He asked: 6
who did: 15
not understand: 18
understand his: 2
Finally he: 2
he reached: 6
where Melquíades: 2
used to: 17
up his: 13
taciturn Armenian: 2
in Spanish: 4
syrup to: 2
had drunk: 2
glass of: 5
substance in: 2
in one: 10
his way: 14
way through: 5
was witnessing: 2
witnessing the: 2
was able: 14
to ask: 14
The gypsy: 4
wrapped him: 2
the frightful: 3
his look: 3
before he: 16
he turned: 8
puddle of: 2
the echo: 4
echo of: 3
Upset by: 2
the news: 21
Buendía stood: 2
stood motionless: 2
to rise: 2
above his: 2
his affliction: 2
until the: 45
the group: 4
other artifices: 2
the taciturn: 2
later on: 9
that Melquíades: 6
had in: 10
in fact: 9
succumbed to: 10
fever on: 3
his body: 13
body had: 4
been thrown: 2
thrown into: 8
children had: 8
the news.: 3
They insisted: 2
insisted that: 8
take them: 5
novelty of: 3
that according: 4
what was: 12
was said: 3
had belonged: 4
belonged to: 5
so much: 67
much that: 9
paid the: 2
the thirty: 3
reales and: 2
and led: 2
them into: 6
tent where: 4
giant with: 2
head with: 6
ring in: 2
his nose: 2
over a: 7
was opened: 3
the giant: 4
the chest: 5
gave off: 3
off a: 5
a glacial: 2
was only: 12
only an: 3
needles in: 2
the light: 22
light of: 11
was broken: 4
up into: 3
knowing that: 11
were waiting: 4
waiting for: 37
an immediate: 4
the largest: 9
diamond in: 2
“No ”: 2
Buendía without: 2
without understanding: 2
stretched out: 5
the cake: 3
reales more: 2
to touch: 2
it ”: 6
paid them: 2
them and: 17
hand on: 8
the ice: 4
ice and: 2
and held: 5
held it: 2
it there: 2
there for: 5
his heart: 15
filled with: 19
fear and: 4
the contact: 3
knowing what: 3
what to: 6
to say: 14
he paid: 2
could have: 22
have that: 2
that prodigious: 4
refused to: 9
hand took: 2
a step: 5
forward and: 2
on it: 5
But his: 4
to him.: 21
Intoxicated by: 3
the evidence: 3
evidence of: 2
the miracle: 10
miracle he: 2
he forgot: 3
that moment: 19
undertakings and: 2
Melquíades’ body: 2
abandoned to: 2
“This is: 9
is the: 8
invention of: 4
of our: 6
Sir Francis: 3
attacked Riohacha: 2
great great: 12
great grandmother: 7
of alarm: 2
she lost: 8
lost control: 3
nerves and: 2
and sat: 4
sat down: 9
down on: 8
her into: 5
a useless: 5
days. She: 2
She could: 5
could only: 3
sit on: 3
on one: 23
one side: 5
have happened: 2
happened to: 9
her way: 6
way of: 11
walking for: 2
she never: 8
again in: 10
She gave: 4
up all: 4
the notion: 3
notion that: 2
her body: 10
body gave: 2
would find: 13
find her: 4
her in: 43
she did: 47
not dare: 11
dream of: 5
the English: 4
English and: 5
they came: 6
came through: 3
the windows: 10
her bedroom: 18
bedroom to: 6
to submit: 2
her to: 75
with their: 37
whom she: 14
had two: 4
two children: 4
spent half: 2
half the: 6
the value: 2
value of: 3
his store: 2
in an: 38
alleviate her: 2
he sold: 2
sold the: 5
the business: 6
business and: 5
and took: 20
the family: 57
to live: 10
far from: 3
where he: 28
wife a: 3
windows so: 2
dream would: 2
would have: 75
have no: 2
no way: 2
In that: 15
a native: 2
native born: 2
had lived: 4
lived there: 3
for some: 7
some time: 4
Buendía with: 6
with whom: 9
great grandfather: 11
established a: 2
within a: 3
years they: 3
they made: 7
made a: 22
later the: 6
great grandson: 3
grandson of: 2
the native: 2
married the: 2
great granddaughter: 4
every time: 5
Úrsula became: 2
over her: 15
back over: 3
hundred years: 11
of fate: 3
day that: 4
that Sir: 3
had attacked: 3
Riohacha. It: 2
was simply: 4
of giving: 2
giving herself: 2
some relief: 2
a bond: 2
a common: 6
of conscience.: 3
They had: 13
had grown: 4
grown up: 2
together in: 8
that both: 4
both of: 11
their good: 2
transformed into: 6
the finest: 2
towns in: 5
the province.: 3
marriage was: 3
had come: 29
come into: 8
desire to: 14
to stop: 12
stop it.: 3
afraid that: 4
that those: 6
of two: 7
over the: 72
suffer the: 3
the shame: 11
shame of: 9
of breeding: 2
There had: 2
of Úrsula’s: 6
married to: 3
to an: 13
of José: 42
son who: 4
who went: 9
went through: 18
bled to: 2
to death: 12
death after: 3
after having: 11
forty two: 2
two years: 6
years in: 6
the purest: 2
state of: 25
of virginity: 2
for he: 7
born and: 6
of hair: 4
hair on: 2
pig’s tail: 3
was never: 19
allowed to: 3
by any: 4
any woman: 3
woman and: 3
cost him: 2
him his: 9
when a: 8
the favor: 9
favor of: 11
it off: 5
off with: 13
resolved the: 2
the problem: 2
a single: 16
“I don’t: 17
don’t care: 3
care if: 2
if I: 6
as long: 13
long as: 18
So they: 3
were married: 4
amidst a: 2
fireworks and: 5
that went: 6
went on: 16
on for: 5
for three: 14
three days.: 4
They would: 12
been happy: 2
from then: 6
then on: 20
on if: 2
mother had: 8
about their: 4
even to: 7
the extreme: 5
extreme of: 3
advising her: 2
refuse to: 2
and willful: 2
husband would: 3
while she: 14
she slept: 2
to bed: 17
a rudimentary: 3
her mother: 17
made out: 5
reinforced with: 2
a system: 3
system of: 4
was closed: 2
the front: 8
was how: 16
how they: 8
several months.: 3
day he: 12
would take: 18
take care: 7
care of: 30
his fighting: 2
fighting cocks: 9
and she: 168
would do: 3
frame embroidery: 2
embroidery with: 2
with her: 118
her mother.: 3
At night: 4
night they: 7
several hours: 4
hours in: 4
an anguished: 2
be a: 31
a substitute: 2
substitute for: 2
the act: 6
act of: 9
of love: 20
love until: 2
whiff of: 2
the rumor: 3
rumor spread: 2
spread that: 3
was still: 39
still a: 5
a virgin: 4
a year: 9
year after: 6
after her: 6
her marriage: 2
because her: 11
husband was: 4
the last: 64
last one: 3
one to: 7
to hear: 10
hear the: 4
people are: 3
are going: 3
around saying: 3
he told: 30
told his: 2
“Let them: 2
talk ”: 2
know that: 10
that it’s: 3
it’s not: 3
So the: 3
the situation: 6
same way: 7
way for: 3
for another: 3
months until: 3
Sunday when: 2
when José: 3
a cockfight: 3
Prudencio Aguilar.: 6
the blood: 4
blood of: 3
away from: 20
Buendía so: 3
everyone in: 2
the cockpit: 5
could hear: 5
was going: 35
to tell: 21
tell him.: 4
can do: 2
your wife: 2
picked up: 6
“I’ll be: 2
back ”: 4
And then: 5
then to: 6
to Prudencio: 3
“You go: 3
go home: 2
home and: 3
and get: 3
get a: 6
because I’m: 2
I’m going: 7
to kill: 9
kill you.”: 2
minutes later: 2
later he: 7
he returned: 7
returned with: 8
spear that: 2
his grandfather.: 3
door to: 10
town had: 6
had gathered: 2
Prudencio Aguilar: 14
was waiting: 10
for him.: 7
There was: 17
was no: 30
no time: 5
to defend: 4
the strength: 8
strength of: 6
a bull: 2
aim with: 2
exterminated the: 2
his throat.: 2
That night: 16
night as: 2
they held: 2
a wake: 3
the corpse: 7
the bedroom: 37
bedroom as: 2
wife was: 4
was putting: 7
putting on: 3
on her: 54
the spear: 4
at her: 20
her he: 4
“Take them: 2
no doubt: 4
doubt about: 2
about her: 17
responsible for: 3
for what: 2
she murmured.: 6
murmured. José: 2
the dirt: 2
said. “But: 6
be no: 2
no more: 5
in this: 11
this town: 4
town because: 2
you.” It: 2
a fine: 5
and they: 79
and frolicking: 2
in bed: 13
until dawn: 4
the breeze: 2
breeze that: 2
that passed: 2
passed through: 10
loaded with: 6
the weeping: 2
of Prudencio: 2
was put: 3
put down: 3
down as: 2
a duel: 2
duel of: 2
of honor: 4
but both: 3
them were: 4
were left: 3
left with: 5
a twinge: 3
One night: 21
night when: 13
she could: 42
not sleep: 6
Úrsula went: 6
went out: 18
out into: 20
courtyard to: 3
get some: 2
some water: 4
water and: 9
she saw: 42
saw Prudencio: 2
the water: 11
his face: 12
hole in: 2
his throat: 6
made of: 7
of esparto: 2
It did: 6
not bring: 2
bring on: 2
her but: 4
She went: 6
and told: 5
what she: 16
had seen: 30
seen but: 2
he did: 60
not think: 11
much of: 4
means that: 4
that we: 7
stand the: 2
the weight: 11
Two nights: 2
the bathroom: 20
using the: 4
to wash: 6
wash the: 3
On another: 4
night she: 5
armed with: 9
the spear.: 2
the dead: 16
dead man: 5
man with: 12
go to: 34
to hell: 2
shouted at: 6
at him.: 4
as you: 3
come back: 14
kill you: 3
go away: 3
nor did: 11
throw the: 5
He never: 4
slept well: 2
after that.: 2
was tormented: 4
tormented by: 11
the immense: 4
man had: 4
had looked: 2
looked at: 14
him through: 6
the rain: 33
yearned for: 4
for living: 2
people the: 2
the anxiety: 10
anxiety with: 3
house looking: 4
which to: 4
to soak: 2
soak his: 2
must be: 6
great deal: 7
“You can: 7
can see: 7
see that: 13
that he’s: 4
She was: 45
so moved: 2
moved that: 2
the next: 18
time she: 27
the pots: 4
she understood: 8
was looking: 9
for and: 4
on she: 9
all about: 4
house. One: 3
his wound: 2
Buendía could: 4
could no: 12
no longer: 26
told him.: 20
him. “We’re: 2
far away: 8
as we: 2
we can: 5
can go: 2
go and: 4
and we’ll: 2
come back.: 2
in peace: 8
they undertook: 2
the crossing: 3
friends of: 2
like him: 3
excited by: 3
their houses: 4
along with: 19
their wives: 3
children to: 6
to head: 3
head toward: 2
land that: 3
had promised: 4
Before he: 3
buried the: 3
courtyard and: 12
and one: 14
one after: 5
after the: 37
other he: 3
he cut: 4
cut the: 5
his magnificent: 2
trusting that: 5
measure of: 2
of peace: 4
peace to: 2
All that: 5
Úrsula took: 6
were a: 14
a trunk: 2
trunk with: 3
her bridal: 2
chest with: 4
the gold: 7
gold pieces: 2
had inherited: 9
inherited from: 3
from her: 27
her father.: 5
They did: 6
any definite: 2
go in: 6
opposite to: 2
the road: 9
road to: 3
people they: 2
an absurd: 3
her stomach: 9
meat and: 5
and snake: 2
gave birth: 3
birth to: 2
She had: 54
the trip: 6
a hammock: 7
hammock that: 4
that two: 3
two men: 3
men carried: 2
carried on: 2
on their: 23
their shoulders: 3
her legs: 2
and her: 55
up like: 5
Although it: 4
see them: 4
and languid: 2
eyes the: 5
survived the: 2
the journey: 2
better than: 9
than their: 3
parents and: 3
most of: 9
time it: 7
for them.: 2
them. One: 2
One morning: 10
morning after: 4
after almost: 2
almost two: 6
they became: 6
became the: 2
the western: 3
From the: 11
expanse of: 2
spread out: 4
But they: 4
they never: 4
never found: 2
the sea.: 7
sea. One: 2
night after: 2
wandering through: 3
had met: 4
way they: 3
they camped: 2
a stony: 2
were like: 4
a torrent: 2
torrent of: 4
Years later: 3
later during: 2
the second: 14
civil war: 2
war Colonel: 2
that same: 5
by surprise: 5
surprise and: 4
after six: 3
six days: 2
days of: 23
he understood: 8
understood that: 21
was madness.: 2
Nevertheless the: 5
the night: 32
night on: 5
beside the: 11
the look: 4
look of: 15
with no: 24
no escape: 2
but their: 2
were all: 6
die of: 6
Buendía dreamed: 2
dreamed that: 5
that night: 11
night that: 8
right there: 3
there a: 2
a noisy: 5
city with: 3
up. He: 2
was and: 6
they answered: 3
answered him: 3
a name: 2
name that: 3
had never: 35
never heard: 3
heard that: 2
all but: 2
but that: 23
a supernatural: 2
On the: 47
the following: 36
following day: 22
men that: 2
would never: 14
find the: 8
He ordered: 2
ordered them: 3
to cut: 6
the trees: 2
spot on: 2
and there: 19
founded the: 2
village. José: 2
not succeed: 5
succeed in: 6
deciphering the: 7
the dream: 5
of houses: 3
houses with: 5
he discovered: 7
Then he: 37
he thought: 21
thought he: 6
He thought: 8
of ice: 5
as water: 2
with them: 13
them build: 2
build the: 2
the new: 19
new houses: 2
houses of: 6
a burning: 2
the hinges: 4
hinges and: 3
the heat: 20
but would: 5
If he: 3
his attempts: 2
to build: 4
build an: 2
ice factory: 2
was because: 5
because at: 7
was absolutely: 3
enthusiastic over: 6
education of: 2
of Aureliano: 18
had revealed: 2
a strange: 12
without the: 13
in prolonged: 2
prolonged and: 4
to separate: 3
the debris: 2
was stuck: 4
took part: 3
part in: 9
While his: 3
father was: 5
was involved: 2
body and: 8
and soul: 4
the willful: 2
had always: 15
always been: 6
for his: 39
his age: 4
become a: 8
His voice: 2
had changed.: 3
appeared on: 4
his upper: 2
bed she: 3
she felt: 25
of shame: 3
shame and: 4
first man: 2
husband and: 5
so well: 4
well equipped: 2
life that: 4
the third: 6
time a: 3
a merry: 2
came to: 35
she knew: 7
knew how: 3
how to: 20
read the: 8
future in: 3
her about: 8
her son.: 2
She thought: 6
was something: 2
something as: 2
as her: 6
tail of: 7
a pig.: 3
The woman: 7
let out: 8
out an: 3
expansive laugh: 2
laugh that: 4
house like: 3
the opposite: 10
opposite ”: 2
said. “He’ll: 2
In order: 7
to confirm: 2
she brought: 2
brought her: 9
her cards: 4
cards to: 2
house a: 2
few days: 8
days later: 13
later and: 3
and locked: 2
locked herself: 2
herself up: 11
with José: 7
Arcadio in: 3
off the: 29
the kitchen.: 4
cards on: 2
on an: 9
an old: 20
saying anything: 2
anything that: 9
that came: 9
came into: 11
into her: 9
her head: 17
head while: 2
the boy: 5
beside her: 4
she reached: 2
out her: 5
her hand: 16
hand and: 18
and touched: 2
she said: 39
was all: 12
all she: 4
Arcadio felt: 2
felt his: 4
his bones: 5
filling up: 3
with foam: 2
a languid: 2
a terrible: 4
terrible desire: 2
to weep.: 7
for her: 52
her all: 3
all night: 4
long for: 3
of smoke: 3
under her: 8
armpits and: 2
had got: 6
under his: 6
his skin.: 5
skin. He: 2
He wanted: 2
be with: 4
he wanted: 10
be his: 2
his mother: 18
for them: 12
them never: 2
never to: 4
leave the: 14
the granary: 3
and for: 22
him. One: 2
One day: 9
not stand: 3
it any: 3
any more: 12
her at: 5
He made: 7
a formal: 3
the living: 14
living room: 12
room without: 5
without saying: 8
saying a: 6
moment he: 8
no desire: 3
desire for: 4
for her.: 3
her. He: 7
He found: 10
found her: 10
the image: 8
image that: 4
her smell: 3
brought on: 14
on as: 4
if she: 30
she were: 7
drank his: 3
his coffee: 3
coffee and: 6
and left: 10
left the: 25
house in: 10
night during: 3
of lying: 2
her again: 3
again with: 10
a brutal: 3
not want: 6
her that: 33
time as: 5
as she: 75
been in: 9
but as: 7
that afternoon.: 2
the woman: 17
called him: 5
her house: 14
house where: 13
where she: 28
was alone: 3
alone with: 3
mother and: 11
had him: 7
him come: 8
bedroom with: 4
the pretext: 13
pretext of: 5
of showing: 3
a deck: 2
deck of: 3
Then she: 18
freedom that: 2
suffered a: 2
felt more: 4
pleasure. She: 2
asked him: 21
come and: 2
see her: 10
that night.: 4
night. He: 2
get away: 3
was incapable: 2
incapable of: 5
night in: 13
his burning: 2
her even: 3
even if: 8
were not: 32
got dressed: 2
dressed by: 2
the dark: 13
his brother’s: 9
the dry: 3
father in: 16
next room: 5
room the: 6
the hens: 2
courtyard the: 3
the mosquitoes: 5
the beating: 2
beating of: 2
heart and: 6
bustle of: 5
a world: 6
world that: 6
not noticed: 2
all his: 5
barred and: 2
and not: 15
just closed: 2
him. But: 5
But it: 6
open. He: 2
He pushed: 3
it with: 22
the tips: 9
tips of: 9
his fingers: 7
fingers and: 6
a mournful: 3
that left: 5
left a: 8
of him.: 10
he entered: 3
a noise: 4
he caught: 2
still in: 7
had their: 5
see and: 2
not determine: 3
way along: 2
to push: 4
push open: 2
open the: 11
bedroom door: 4
door and: 17
mistake the: 2
the bed.: 7
bed. He: 2
it. He: 7
than he: 3
had suspected: 2
suspected and: 2
turned in: 2
his sleep: 3
sleep and: 8
and said: 12
said in: 12
“It was: 4
pushed open: 4
door he: 4
not prevent: 2
it from: 6
the uneven: 2
understood with: 2
a hopeless: 2
nostalgia that: 2
